RO;Porto Velho;SP;Conchas;grao;0;0
SP;Presidente Epitacio;SP;Conchas;grao;755;0
MS;Rio Brilhante;SP;Conchas;grao;1233;0
SP;Rosana;SP;Conchas;grao;890;0
SP;Sabino;SP;Conchas;grao;418;0
PR;Santa Helena;SP;Conchas;grao;1212;0
GO;Sao Simao;SP;Conchas;grao;799;0
MS;Paraiso das Aguas;SP;Conchas;grao;773;0
SP;Teodoro Sampaio;SP;Conchas;grao;1013;0
MS;Tres Lagoas;SP;Conchas;grao;603;0
SP;Ubarana;SP;Conchas;grao;445;0
MS;Aparecida do Taboado;AM;Itacoatiara;grao;0;0
MS;Agua Clara;AM;Itacoatiara;grao;0;0
MS;Amambai;AM;Itacoatiara;grao;0;0
SP;Anhembi;AM;Itacoatiara;grao;0;0
SP;Aracatuba;AM;Itacoatiara;grao;0;0
MG;Araguari;AM;Itacoatiara;grao;0;0
PA;Barcarena;AM;Itacoatiara;grao;0;0
SP;Barra Bonita;AM;Itacoatiara;grao;0;0
GO;Inaciolandia;AM;Itacoatiara;grao;0;0
SP;Borborema;AM;Itacoatiara;grao;0;0
SP;Buritama;AM;Itacoatiara;grao;0;0
GO;Castelandia;AM;Itacoatiara;grao;0;0
SP;Euclides da Cunha Paulista;AM;Itacoatiara;grao;0;0
PR;Guaira;AM;Itacoatiara;grao;0;0
SP;Ibitinga;AM;Itacoatiara;grao;0;0
MS;Inocencia;AM;Itacoatiara;grao;0;0
PA;Itaituba;AM;Itacoatiara;grao;0;0
GO;Itumbiara;AM;Itacoatiara;grao;0;0
MG;Iturama;AM;Itacoatiara;grao;0;0
MS;Ivinhema;AM;Itacoatiara;grao;0;0
PR;Jussara;AM;Itacoatiara;grao;0;0
MS;Juti;AM;Itacoatiara;grao;0;0
MS;Maracaju;AM;Itacoatiara;grao;0;0
MS;Navirai;AM;Itacoatiara;grao;0;0
SP;Panorama;AM;Itacoatiara;grao;0;0
MS;Santa Rita do Pardo;AM;Itacoatiara;grao;0;0
SP;Pereira Barreto;AM;Itacoatiara;grao;0;0
SP;Pederneiras;AM;Itacoatiara;grao;0;0
PR;Porto Rico;AM;Itacoatiara;grao;0;0
RO;Porto Velho;AM;Itacoatiara;grao;1106;0
SP;Presidente Epitacio;AM;Itacoatiara;grao;0;0
MS;Rio Brilhante;AM;Itacoatiara;grao;0;0
SP;Rosana;AM;Itacoatiara;grao;0;0
SP;Sabino;AM;Itacoatiara;grao;0;0
PR;Santa Helena;AM;Itacoatiara;grao;0;0
GO;Sao Simao;AM;Itacoatiara;grao;0;0
MS;Paraiso das Aguas;AM;Itacoatiara;grao;0;0
SP;Teodoro Sampaio;AM;Itacoatiara;grao;0;0
MS;Tres Lagoas;AM;Itacoatiara;grao;0;0
SP;Ubarana;AM;Itacoatiara;grao;0;0
MS;Aparecida do Taboado;SP;Jataizinho;grao;699;0
MS;Agua Clara;SP;Jataizinho;grao;529;0
MS;Amambai;SP;Jataizinho;grao;623;0
SP;Anhembi;SP;Jataizinho;grao;0;0
SP;Aracatuba;SP;Jataizinho;grao;740;0
MG;Araguari;SP;Jataizinho;grao;1146;0
PA;Barcarena;SP;Jataizinho;grao;0;0
SP;Barra Bonita;SP;Jataizinho;grao;0;0
GO;Inaciolandia;SP;Jataizinho;grao;1026;0
SP;Borborema;SP;Jataizinho;grao;654;0
SP;Buritama;SP;Jataizinho;grao;0;0
GO;Castelandia;SP;Jataizinho;grao;925;0
SP;Euclides da Cunha Paulista;SP;Jataizinho;grao;0;0
PR;Guaira;SP;Jataizinho;grao;531;0
SP;Ibitinga;SP;Jataizinho;grao;965;0
MS;Inocencia;SP;Jataizinho;grao;704;0
PA;Itaituba;SP;Jataizinho;grao;0;0
GO;Itumbiara;SP;Jataizinho;grao;1074;0
MG;Iturama;SP;Jataizinho;grao;0;0
MS;Ivinhema;SP;Jataizinho;grao;488;0
PR;Jussara;SP;Jataizinho;grao;647;0
MS;Juti;SP;Jataizinho;grao;546;0
MS;Maracaju;SP;Jataizinho;grao;765;0
MS;Navirai;SP;Jataizinho;grao;526;0
SP;Panorama;SP;Jataizinho;grao;513;0
